Year,State,Vehicle_Category,EV_Sales_Quantity
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Bus,0
2018,Karnataka,3W,2
2018,Karnataka,3W,1
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,2W,53
2018,Karnataka,2W,0
2018,Karnataka,Others,0
2018,Karnataka,2W,4
2018,Karnataka,4W,39
2018,Karnataka,4W,39
2018,Karnataka,Others,0
2018,Karnataka,2W,2
2018,Karnataka,2W,0
2018,Karnataka,Bus,0
2018,Karnataka,Bus,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,3W,6
2018,Karnataka,3W,10
2018,Karnataka,3W,0
2018,Karnataka,Others,0
2018,Karnataka,Others,3
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Karnataka,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Bus,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Bus,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,2W,3
2018,Kerala,4W,0
2018,Kerala,4W,6
2018,Kerala,2W,0
2018,Kerala,Bus,0
2018,Kerala,Others,0
2018,Kerala,Others,0
2018,Kerala,3W,0
2018,Kerala,3W,0
2018,Kerala,3W,1
2018,Kerala,Others,0
2018,Ladakh,Others,0
2018,Ladakh,Bus,0
2018,Ladakh,Others,0
2018,Ladakh,Others,0
2018,Ladakh,2W,0
2018,Ladakh,4W,0
2018,Ladakh,2W,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Bus,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,3W,105
2018,Maharashtra,3W,16
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,2W,73
2018,Maharashtra,2W,0
2018,Maharashtra,2W,5
2018,Maharashtra,4W,0
2018,Maharashtra,4W,9
2018,Maharashtra,2W,0
2018,Maharashtra,Bus,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,3W,0
2018,Maharashtra,3W,0
2018,Maharashtra,3W,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Maharashtra,Others,0
2018,Meghalaya,Others,0
2018,Meghalaya,Bus,0
2018,Meghalaya,Others,0
2018,Meghalaya,Others,0
2018,Meghalaya,Others,0
2018,Meghalaya,Bus,0
2018,Meghalaya,Others,0
2018,Meghalaya,Others,0
2018,Meghalaya,Others,0
2018,Meghalaya,2W,0
2018,Meghalaya,2W,0
2018,Meghalaya,4W,0
2018,Meghalaya,4W,0
2018,Meghalaya,2W,0
2018,Meghalaya,Others,0
2018,Meghalaya,3W,0
2018,Meghalaya,3W,0
2018,Meghalaya,Others,0
2018,Manipur,Others,0
2018,Manipur,Bus,0
2018,Manipur,Others,0
2018,Manipur,Others,0
2018,Manipur,Others,0
2018,Manipur,Others,0
2018,Manipur,2W,0
2018,Manipur,2W,0
2018,Manipur,4W,0
2018,Manipur,4W,0
2018,Manipur,3W,2
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Bus,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Bus,0
2018,Madhya Pradesh,3W,138
2018,Madhya Pradesh,3W,17
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,2W,20
2018,Madhya Pradesh,2W,0
2018,Madhya Pradesh,4W,0
2018,Madhya Pradesh,4W,1
2018,Madhya Pradesh,Bus,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,3W,0
2018,Madhya Pradesh,3W,0
2018,Madhya Pradesh,Others,0
2018,Madhya Pradesh,Others,0
2018,Mizoram,Others,0
2018,Mizoram,Bus,0
2018,Mizoram,Others,0
2018,Mizoram,Others,0
2018,Mizoram,Others,0
2018,Mizoram,Others,0
2018,Mizoram,Others,0
2018,Mizoram,Others,0
2018,Mizoram,4W,0
2018,Mizoram,Others,0
2018,Mizoram,2W,0
2018,Mizoram,2W,0
2018,Mizoram,4W,0
2018,Mizoram,4W,0
2018,Mizoram,2W,0
2018,Mizoram,3W,0
2018,Nagaland,Others,0
2018,Nagaland,Others,0
2018,Nagaland,Bus,0
2018,Nagaland,Others,0
2018,Nagaland,Others,0
2018,Nagaland,Others,0
2018,Nagaland,Others,0
2018,Nagaland,Others,0
2018,Nagaland,Others,0
2018,Nagaland,2W,0
2018,Nagaland,2W,0
2018,Nagaland,4W,0
2018,Nagaland,4W,0
2018,Nagaland,3W,0
2018,Nagaland,3W,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Bus,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Bus,0
2018,Odisha,3W,11
2018,Odisha,3W,3
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,4W,0
2018,Odisha,Others,0
2018,Odisha,2W,66
2018,Odisha,2W,0
2018,Odisha,2W,4
2018,Odisha,4W,0
2018,Odisha,4W,2
2018,Odisha,2W,0
2018,Odisha,Bus,0
2018,Odisha,Bus,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,3W,0
2018,Odisha,3W,0
2018,Odisha,3W,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,0
2018,Odisha,Others,9
2018,Odisha,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Bus,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,3W,6
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,2W,12
2018,Punjab,2W,0
2018,Punjab,2W,1
2018,Punjab,4W,0
2018,Punjab,4W,1
2018,Punjab,2W,0
2018,Punjab,2W,0
2018,Punjab,Others,0
2018,Punjab,Others,0
2018,Punjab,3W,0
2018,Punjab,3W,0
2018,Puducherry,Others,0
2018,Puducherry,Bus,0
2018,Puducherry,Others,0
2018,Puducherry,Others,0
2018,Puducherry,Bus,0
2018,Puducherry,Others,0
2018,Puducherry,Others,0
2018,Puducherry,2W,0
2018,Puducherry,2W,0
2018,Puducherry,2W,0
2018,Puducherry,4W,0
2018,Puducherry,4W,0
2018,Puducherry,2W,0
2018,Puducherry,Bus,0
2018,Puducherry,Others,0
2018,Puducherry,3W,0
2018,Puducherry,3W,0
2018,Puducherry,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Bus,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Bus,0
2018,Rajasthan,3W,18
2018,Rajasthan,3W,15
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,2W,22
2018,Rajasthan,2W,0
2018,Rajasthan,2W,2
2018,Rajasthan,4W,0
2018,Rajasthan,4W,0
2018,Rajasthan,Others,0
2018,Rajasthan,2W,0
2018,Rajasthan,2W,0
2018,Rajasthan,Bus,0
2018,Rajasthan,Bus,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,3W,0
2018,Rajasthan,3W,0
2018,Rajasthan,Others,4
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Rajasthan,Others,0
2018,Sikkim,Others,0
2018,Sikkim,Bus,0
2018,Sikkim,Others,0
2018,Sikkim,Bus,0
2018,Sikkim,Others,0
2018,Sikkim,4W,0
2018,Sikkim,Others,0
2018,Sikkim,2W,0
2018,Sikkim,4W,0
2018,Sikkim,4W,0
2018,Sikkim,2W,0
2018,Sikkim,2W,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Bus,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Bus,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,2W,5
2018,Tamil Nadu,2W,0
2018,Tamil Nadu,2W,0
2018,Tamil Nadu,4W,0
2018,Tamil Nadu,4W,4
2018,Tamil Nadu,2W,0
2018,Tamil Nadu,Bus,0
2018,Tamil Nadu,Bus,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,3W,0
2018,Tamil Nadu,3W,0
2018,Tamil Nadu,3W,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,3
2018,Tamil Nadu,Others,3
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tamil Nadu,Others,0
2018,Tripura,Others,0
2018,Tripura,Bus,0
2018,Tripura,Others,0
2018,Tripura,Others,0
2018,Tripura,Others,0
2018,Tripura,2W,0
2018,Tripura,4W,0
2018,Tripura,4W,0
2018,Tripura,3W,0
2018,Tripura,3W,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Bus,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Bus,0
2018,Uttarakhand,3W,293
2018,Uttarakhand,3W,5
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,2W,6
2018,Uttarakhand,2W,0
2018,Uttarakhand,Others,0
2018,Uttarakhand,2W,0
2018,Uttarakhand,4W,1
2018,Uttarakhand,4W,0
2018,Uttarakhand,2W,0
2018,Uttarakhand,2W,0
2018,Uttarakhand,Bus,0
2018,Uttarakhand,3W,0
2018,Uttarakhand,3W,2
2018,Uttarakhand,Others,0
2018,Uttarakhand,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,1
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Bus,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Bus,0
2018,Uttar Pradesh,3W,2775
2018,Uttar Pradesh,3W,96
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,2
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,4W,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,2W,68
2018,Uttar Pradesh,2W,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,2W,10
2018,Uttar Pradesh,4W,0
2018,Uttar Pradesh,4W,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,2W,0
2018,Uttar Pradesh,2W,1
2018,Uttar Pradesh,Bus,0
2018,Uttar Pradesh,Bus,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,3W,4
2018,Uttar Pradesh,3W,9
2018,Uttar Pradesh,3W,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,Uttar Pradesh,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Bus,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Bus,0
2018,West Bengal,3W,460
2018,West Bengal,3W,1
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,4W,0
2018,West Bengal,Others,0
2018,West Bengal,2W,0
2018,West Bengal,2W,0
2018,West Bengal,2W,0
2018,West Bengal,4W,0
2018,West Bengal,4W,0
2018,West Bengal,2W,0
2018,West Bengal,Bus,0
2018,West Bengal,Bus,0
2018,West Bengal,3W,0
2018,West Bengal,3W,5
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,West Bengal,Others,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,Bus,0
2018,Jammu and Kashmir,Bus,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,2W,0
2018,Jammu and Kashmir,2W,0
2018,Jammu and Kashmir,2W,1
2018,Jammu and Kashmir,4W,0
2018,Jammu and Kashmir,4W,0
2018,Jammu and Kashmir,Bus,0
2018,Jammu and Kashmir,Others,0
2018,Jammu and Kashmir,3W,0
2018,Jammu and Kashmir,3W,0
2018,Jammu and Kashmir,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Bus,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,2W,0
2019,Arunachal Pradesh,2W,0
2019,Arunachal Pradesh,2W,0
2019,Arunachal Pradesh,4W,0
2019,Arunachal Pradesh,4W,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,3W,0
2019,Arunachal Pradesh,3W,0
2019,Arunachal Pradesh,3W,0
2019,Arunachal Pradesh,Others,0
2019,Arunachal Pradesh,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Bus,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,3W,644
2019,Assam,3W,1
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Assam,2W,8
2019,Assam,2W,0
2019,Assam,Others,0
2019,Assam,2W,0
2019,Assam,4W,0
2019,Assam,4W,0
2019,Assam,3W,0
2019,Assam,3W,0
2019,Assam,3W,0
2019,Assam,Others,0
2019,Assam,Others,0
2019,Andaman & Nicobar Island,Bus,0
2019,Andaman & Nicobar Island,Others,0
2019,Andaman & Nicobar Island,Others,0
2019,Andaman & Nicobar Island,2W,0
2019,Andaman & Nicobar Island,2W,0
2019,Andaman & Nicobar Island,4W,0
2019,Andaman & Nicobar Island,4W,0
2019,Andaman & Nicobar Island,2W,0
2019,Andaman & Nicobar Island,Bus,0
2019,Andaman & Nicobar Island,3W,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Bus,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Bus,0
2019,Andhra Pradesh,3W,2
2019,Andhra Pradesh,3W,26
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,2W,220
2019,Andhra Pradesh,2W,0
2019,Andhra Pradesh,4W,0
2019,Andhra Pradesh,4W,32
2019,Andhra Pradesh,Bus,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,3W,2
2019,Andhra Pradesh,3W,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Andhra Pradesh,Others,0
2019,Bihar,Others,0
2019,Bihar,Others,0
2019,Bihar,Bus,0
2019,Bihar,Others,0
2019,Bihar,3W,559
2019,Bihar,3W,5
2019,Bihar,Others,0
2019,Bihar,Others,0
2019,Bihar,Others,0
2019,Bihar,2W,101
2019,Bihar,2W,0
2019,Bihar,2W,0
2019,Bihar,4W,0
2019,Bihar,4W,0
2019,Bihar,2W,0
2019,Bihar,Bus,0
2019,Bihar,3W,0
2019,Bihar,3W,3
2019,Bihar,Others,0
2019,Bihar,Others,0
2019,Bihar,Others,1
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Bus,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Bus,0
2019,Chhattisgarh,3W,120
2019,Chhattisgarh,3W,15
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,2W,75
2019,Chhattisgarh,2W,0
2019,Chhattisgarh,2W,17
2019,Chhattisgarh,4W,0
2019,Chhattisgarh,4W,0
2019,Chhattisgarh,2W,0
2019,Chhattisgarh,Bus,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,3W,0
2019,Chhattisgarh,3W,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chhattisgarh,Others,0
2019,Chandigarh,Others,0
2019,Chandigarh,Bus,0
2019,Chandigarh,Others,0
2019,Chandigarh,Others,0
2019,Chandigarh,3W,12
2019,Chandigarh,3W,1
2019,Chandigarh,Others,0
2019,Chandigarh,2W,3
2019,Chandigarh,2W,0
2019,Chandigarh,4W,0
2019,Chandigarh,4W,0
2019,Chandigarh,2W,0
2019,Chandigarh,3W,0
2019,Chandigarh,3W,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,Bus,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,Others,0
2019,Dadra and Nagar Haveli and Daman and Diu,2W,0
2019,Dadra and Nagar Haveli and Daman and Diu,2W,2
2019,Dadra and Nagar Haveli and Daman and Diu,4W,0
2019,Dadra and Nagar Haveli and Daman and Diu,4W,0
2019,Dadra and Nagar Haveli and Daman and Diu,2W,0
2019,Dadra and Nagar Haveli and Daman and Diu,3W,1
2019,Dadra and Nagar Haveli and Daman and Diu,3W,0
2019,Delhi,Others,0
2019,Delhi,Others,0
2019,Delhi,Others,0
2019,Delhi,Bus,0
2019,Delhi,Others,0
2019,Delhi,3W,1351
2019,Delhi,3W,121
2019,Delhi,Others,0
2019,Delhi,Others,0
2019,Delhi,2W,46
2019,Delhi,2W,0
2019,Delhi,2W,8
2019,Delhi,4W,2
2019,Delhi,4W,17
2019,Delhi,3W,0
2019,Delhi,3W,0
2019,Goa,Others,0
2019,Goa,Others,0
2019,Goa,Bus,0
2019,Goa,Others,0
2019,Goa,Others,0
2019,Goa,Others,0
2019,Goa,Others,0
2019,Goa,2W,0
2019,Goa,2W,0
2019,Goa,2W,0
2019,Goa,4W,0
2019,Goa,4W,0
2019,Goa,Others,0
2019,Goa,2W,0
2019,Goa,2W,0
2019,Goa,3W,0
2019,Goa,3W,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Bus,2
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Bus,0
2019,Gujarat,3W,13
2019,Gujarat,3W,1
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,4W,0
2019,Gujarat,Others,0
2019,Gujarat,2W,26
2019,Gujarat,2W,0
2019,Gujarat,Others,0
2019,Gujarat,2W,52
2019,Gujarat,4W,0
2019,Gujarat,4W,6
2019,Gujarat,Others,0
2019,Gujarat,2W,0
2019,Gujarat,2W,0
2019,Gujarat,Bus,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,3W,6
2019,Gujarat,3W,6
2019,Gujarat,3W,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Gujarat,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Bus,14
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Bus,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,2W,0
2019,Himachal Pradesh,2W,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,2W,0
2019,Himachal Pradesh,4W,0
2019,Himachal Pradesh,4W,0
2019,Himachal Pradesh,2W,0
2019,Himachal Pradesh,2W,0
2019,Himachal Pradesh,Bus,0
2019,Himachal Pradesh,Bus,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,3W,0
2019,Himachal Pradesh,3W,0
2019,Himachal Pradesh,Others,0
2019,Himachal Pradesh,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Bus,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Bus,0
2019,Haryana,3W,279
2019,Haryana,3W,8
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,2W,214
2019,Haryana,2W,0
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Haryana,2W,37
2019,Haryana,4W,0
2019,Haryana,4W,0
2019,Haryana,Others,0
2019,Haryana,2W,0
2019,Haryana,2W,7
2019,Haryana,Bus,0
2019,Haryana,Others,0
2019,Haryana,3W,7
2019,Haryana,3W,4
2019,Haryana,Others,0
2019,Haryana,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Bus,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,3W,96
2019,Jharkhand,3W,5
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,2W,26
2019,Jharkhand,2W,0
2019,Jharkhand,Others,0
2019,Jharkhand,2W,0
2019,Jharkhand,4W,0
2019,Jharkhand,4W,1
2019,Jharkhand,2W,0
2019,Jharkhand,Bus,0
2019,Jharkhand,3W,0
2019,Jharkhand,3W,3
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jharkhand,Others,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,Bus,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,Bus,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,2W,4
2019,Jammu and Kashmir,2W,0
2019,Jammu and Kashmir,2W,3
2019,Jammu and Kashmir,4W,0
2019,Jammu and Kashmir,4W,0
2019,Jammu and Kashmir,Bus,0
2019,Jammu and Kashmir,Others,0
2019,Jammu and Kashmir,3W,0
2019,Jammu and Kashmir,3W,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Bus,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Bus,0
2019,Karnataka,3W,1
2019,Karnataka,3W,4
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,2
2019,Karnataka,2W,145
2019,Karnataka,2W,0
2019,Karnataka,2W,12
2019,Karnataka,4W,5
2019,Karnataka,4W,22
2019,Karnataka,Others,0
2019,Karnataka,2W,0
2019,Karnataka,2W,3
2019,Karnataka,Bus,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,3W,1
2019,Karnataka,3W,1
2019,Karnataka,3W,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Karnataka,Others,0
2019,Kerala,Others,1
2019,Kerala,Others,0
2019,Kerala,Others,0
2019,Kerala,Others,0
2019,Kerala,Bus,0
2019,Kerala,Others,0
